origin,dest,t
1591,1858,1970-01-01T11:31:40Z
1916,1532,1970-01-01T11:31:40Z
1499,1525,1970-01-01T11:31:40Z
1544,1659,1970-01-01T11:31:40Z
1790,1828,1970-01-01T11:31:40Z
1443,1523,1970-01-01T11:31:40Z
1549,1523,1970-01-01T11:31:40Z
1731,1863,1970-01-01T11:31:40Z
1805,1863,1970-01-01T11:31:40Z
1790,1912,1970-01-01T11:31:40Z
1731,1790,1970-01-01T11:31:40Z
1790,1863,1970-01-01T11:31:40Z
1805,1888,1970-01-01T11:31:40Z
1888,1912,1970-01-01T11:31:40Z
1863,1916,1970-01-01T11:31:40Z
1790,1888,1970-01-01T11:31:40Z
1863,1912,1970-01-01T11:31:40Z
1731,1888,1970-01-01T11:31:40Z
1731,1805,1970-01-01T11:31:40Z
1805,1916,1970-01-01T11:31:40Z
1828,1916,1970-01-01T11:31:40Z
1863,1888,1970-01-01T11:31:40Z
1731,1532,1970-01-01T11:31:40Z
1650,1762,1970-01-01T11:31:40Z
1668,1762,1970-01-01T11:31:40Z
1790,1916,1970-01-01T11:31:40Z
1731,1916,1970-01-01T11:31:40Z
1650,1668,1970-01-01T11:31:40Z
1537,1762,1970-01-01T11:32:00Z
1541,1555,1970-01-01T11:32:00Z
1541,1533,1970-01-01T11:32:00Z
1555,1533,1970-01-01T11:32:00Z
1562,1678,1970-01-01T11:32:00Z
1563,1592,1970-01-01T11:32:00Z
1583,1825,1970-01-01T11:32:00Z
1599,1825,1970-01-01T11:32:00Z
1599,1770,1970-01-01T11:32:00Z
1601,1920,1970-01-01T11:32:00Z
1606,1516,1970-01-01T11:32:00Z
1606,1431,1970-01-01T11:32:00Z
1617,1464,1970-01-01T11:32:00Z
1676,1761,1970-01-01T11:32:00Z
1731,1828,1970-01-01T11:32:00Z
1828,1888,1970-01-01T11:32:00Z
1828,1863,1970-01-01T11:32:00Z
1900,1519,1970-01-01T11:32:00Z
1431,1516,1970-01-01T11:32:00Z
1434,1469,1970-01-01T11:32:00Z
1442,1455,1970-01-01T11:32:00Z
1449,1531,1970-01-01T11:32:00Z
1496,1505,1970-01-01T11:32:00Z
1524,1532,1970-01-01T11:32:00Z
1539,1599,1970-01-01T11:32:00Z
1544,1599,1970-01-01T11:32:00Z
1599,1659,1970-01-01T11:32:00Z
1613,1495,1970-01-01T11:32:00Z
1628,1668,1970-01-01T11:32:00Z
1655,1688,1970-01-01T11:32:00Z
1688,1757,1970-01-01T11:32:00Z
1716,1848,1970-01-01T11:32:00Z
1773,1527,1970-01-01T11:32:00Z
1919,1510,1970-01-01T11:32:00Z
1460,1499,1970-01-01T11:32:00Z
1603,1531,1970-01-01T11:32:00Z
1742,1513,1970-01-01T11:32:00Z
1805,1912,1970-01-01T11:32:00Z
1857,1470,1970-01-01T11:32:00Z
1912,1524,1970-01-01T11:32:00Z
1916,1524,1970-01-01T11:32:00Z
1546,1468,1970-01-01T11:32:00Z
1587,1535,1970-01-01T11:32:00Z
1731,1524,1970-01-01T11:32:00Z
1731,1912,1970-01-01T11:32:00Z
1805,1524,1970-01-01T11:32:00Z
1828,1912,1970-01-01T11:32:00Z
1840,1489,1970-01-01T11:32:00Z
1888,1524,1970-01-01T11:32:00Z
1888,1916,1970-01-01T11:32:00Z
1912,1916,1970-01-01T11:32:00Z
1549,1443,1970-01-01T11:32:00Z
1604,1616,1970-01-01T11:32:00Z
1696,1757,1970-01-01T11:32:00Z
1770,1842,1970-01-01T11:32:00Z
1912,1532,1970-01-01T11:32:00Z
1460,1525,1970-01-01T11:32:00Z
1591,1858,1970-01-01T11:32:00Z
1863,1524,1970-01-01T11:32:00Z
1916,1532,1970-01-01T11:32:00Z
1499,1525,1970-01-01T11:32:00Z
1538,1524,1970-01-01T11:32:00Z
1544,1659,1970-01-01T11:32:00Z
1790,1828,1970-01-01T11:32:00Z
1443,1523,1970-01-01T11:32:00Z
1549,1523,1970-01-01T11:32:00Z
1731,1863,1970-01-01T11:32:00Z
1805,1863,1970-01-01T11:32:00Z
1790,1912,1970-01-01T11:32:00Z
1731,1790,1970-01-01T11:32:00Z
1790,1863,1970-01-01T11:32:00Z
1805,1888,1970-01-01T11:32:00Z
1888,1912,1970-01-01T11:32:00Z
1863,1916,1970-01-01T11:32:00Z
1790,1888,1970-01-01T11:32:00Z
1863,1912,1970-01-01T11:32:00Z
1731,1888,1970-01-01T11:32:00Z
1731,1805,1970-01-01T11:32:00Z
1805,1916,1970-01-01T11:32:00Z
1828,1916,1970-01-01T11:32:00Z
1863,1888,1970-01-01T11:32:00Z
1731,1532,1970-01-01T11:32:00Z
1650,1762,1970-01-01T11:32:00Z
1668,1762,1970-01-01T11:32:00Z
1790,1916,1970-01-01T11:32:00Z
1731,1916,1970-01-01T11:32:00Z
1650,1668,1970-01-01T11:32:00Z
1537,1463,1970-01-01T11:32:20Z
1539,1599,1970-01-01T11:32:20Z
1544,1599,1970-01-01T11:32:20Z
1553,1706,1970-01-01T11:32:20Z
1569,1596,1970-01-01T11:32:20Z
1582,1535,1970-01-01T11:32:20Z
1596,1469,1970-01-01T11:32:20Z
1599,1659,1970-01-01T11:32:20Z
1603,1449,1970-01-01T11:32:20Z
1613,1495,1970-01-01T11:32:20Z
1628,1668,1970-01-01T11:32:20Z
1655,1688,1970-01-01T11:32:20Z
1688,1757,1970-01-01T11:32:20Z
1716,1848,1970-01-01T11:32:20Z
1767,1489,1970-01-01T11:32:20Z
1773,1527,1970-01-01T11:32:20Z
1919,1510,1970-01-01T11:32:20Z
1460,1499,1970-01-01T11:32:20Z
1487,1500,1970-01-01T11:32:20Z
1552,1527,1970-01-01T11:32:20Z
1603,1531,1970-01-01T11:32:20Z
1609,1471,1970-01-01T11:32:20Z
1742,1513,1970-01-01T11:32:20Z
1774,1888,1970-01-01T11:32:20Z
1805,1912,1970-01-01T11:32:20Z
1857,1470,1970-01-01T11:32:20Z
1912,1524,1970-01-01T11:32:20Z
1916,1524,1970-01-01T11:32:20Z
1546,1468,1970-01-01T11:32:20Z
1583,1599,1970-01-01T11:32:20Z
1587,1535,1970-01-01T11:32:20Z
1599,1529,1970-01-01T11:32:20Z
1731,1524,1970-01-01T11:32:20Z
1731,1912,1970-01-01T11:32:20Z
1805,1524,1970-01-01T11:32:20Z
1828,1912,1970-01-01T11:32:20Z
1828,1532,1970-01-01T11:32:20Z
1840,1489,1970-01-01T11:32:20Z
1888,1524,1970-01-01T11:32:20Z
1888,1916,1970-01-01T11:32:20Z
1912,1916,1970-01-01T11:32:20Z
1539,1544,1970-01-01T11:32:20Z
1549,1443,1970-01-01T11:32:20Z
1604,1616,1970-01-01T11:32:20Z
1696,1757,1970-01-01T11:32:20Z
1706,1766,1970-01-01T11:32:20Z
1770,1842,1970-01-01T11:32:20Z
1912,1532,1970-01-01T11:32:20Z
1460,1525,1970-01-01T11:32:20Z
1591,1858,1970-01-01T11:32:20Z
1863,1524,1970-01-01T11:32:20Z
1916,1532,1970-01-01T11:32:20Z
1499,1525,1970-01-01T11:32:20Z
1538,1524,1970-01-01T11:32:20Z
1544,1659,1970-01-01T11:32:20Z
1790,1828,1970-01-01T11:32:20Z
1443,1523,1970-01-01T11:32:20Z
1549,1523,1970-01-01T11:32:20Z
1731,1863,1970-01-01T11:32:20Z
1805,1863,1970-01-01T11:32:20Z
1790,1805,1970-01-01T11:32:20Z
1790,1912,1970-01-01T11:32:20Z
1731,1790,1970-01-01T11:32:20Z
1790,1532,1970-01-01T11:32:20Z
1888,1532,1970-01-01T11:32:20Z
1790,1863,1970-01-01T11:32:20Z
1805,1888,1970-01-01T11:32:20Z
1888,1912,1970-01-01T11:32:20Z
1863,1916,1970-01-01T11:32:20Z
1790,1888,1970-01-01T11:32:20Z
1805,1828,1970-01-01T11:32:20Z
1863,1912,1970-01-01T11:32:20Z
1731,1888,1970-01-01T11:32:20Z
1731,1805,1970-01-01T11:32:20Z
1805,1532,1970-01-01T11:32:20Z
1805,1916,1970-01-01T11:32:20Z
1828,1916,1970-01-01T11:32:20Z
1863,1888,1970-01-01T11:32:20Z
1731,1532,1970-01-01T11:32:20Z
1650,1762,1970-01-01T11:32:20Z
1668,1762,1970-01-01T11:32:20Z
1790,1916,1970-01-01T11:32:20Z
1731,1916,1970-01-01T11:32:20Z
1650,1668,1970-01-01T11:32:20Z
1552,1527,1970-01-01T11:32:40Z
1582,1496,1970-01-01T11:32:40Z
1596,1441,1970-01-01T11:32:40Z
1603,1531,1970-01-01T11:32:40Z
1609,1471,1970-01-01T11:32:40Z
1700,1504,1970-01-01T11:32:40Z
1742,1513,1970-01-01T11:32:40Z
1767,1840,1970-01-01T11:32:40Z
1770,1501,1970-01-01T11:32:40Z
1774,1888,1970-01-01T11:32:40Z
1805,1912,1970-01-01T11:32:40Z
1857,1470,1970-01-01T11:32:40Z
1912,1524,1970-01-01T11:32:40Z
1916,1524,1970-01-01T11:32:40Z
1431,1516,1970-01-01T11:32:40Z
1455,1487,1970-01-01T11:32:40Z
1539,1659,1970-01-01T11:32:40Z
1546,1468,1970-01-01T11:32:40Z
1563,1592,1970-01-01T11:32:40Z
1583,1599,1970-01-01T11:32:40Z
1587,1535,1970-01-01T11:32:40Z
1648,1706,1970-01-01T11:32:40Z
1498,1526,1970-01-01T11:32:40Z
1599,1529,1970-01-01T11:32:40Z
1648,1766,1970-01-01T11:32:40Z
1731,1524,1970-01-01T11:32:40Z
1731,1912,1970-01-01T11:32:40Z
1805,1524,1970-01-01T11:32:40Z
1828,1912,1970-01-01T11:32:40Z
1828,1532,1970-01-01T11:32:40Z
1840,1489,1970-01-01T11:32:40Z
1888,1524,1970-01-01T11:32:40Z
1888,1916,1970-01-01T11:32:40Z
1912,1916,1970-01-01T11:32:40Z
1539,1544,1970-01-01T11:32:40Z
1549,1443,1970-01-01T11:32:40Z
1559,1604,1970-01-01T11:32:40Z
1604,1616,1970-01-01T11:32:40Z
1696,1757,1970-01-01T11:32:40Z
1706,1766,1970-01-01T11:32:40Z
1770,1842,1970-01-01T11:32:40Z
1912,1532,1970-01-01T11:32:40Z
1460,1525,1970-01-01T11:32:40Z
1591,1858,1970-01-01T11:32:40Z
1863,1524,1970-01-01T11:32:40Z
1916,1532,1970-01-01T11:32:40Z
1499,1525,1970-01-01T11:32:40Z
1731,1828,1970-01-01T11:32:40Z
1538,1524,1970-01-01T11:32:40Z
1541,1555,1970-01-01T11:32:40Z
1544,1659,1970-01-01T11:32:40Z
1578,1920,1970-01-01T11:32:40Z
1790,1828,1970-01-01T11:32:40Z
1443,1523,1970-01-01T11:32:40Z
1549,1523,1970-01-01T11:32:40Z
1688,1457,1970-01-01T11:32:40Z
1900,1519,1970-01-01T11:32:40Z
1731,1863,1970-01-01T11:32:40Z
1805,1863,1970-01-01T11:32:40Z
1790,1805,1970-01-01T11:32:40Z
1790,1912,1970-01-01T11:32:40Z
1731,1790,1970-01-01T11:32:40Z
1790,1532,1970-01-01T11:32:40Z
1888,1532,1970-01-01T11:32:40Z
1541,1533,1970-01-01T11:32:40Z
1790,1863,1970-01-01T11:32:40Z
1805,1888,1970-01-01T11:32:40Z
1863,1532,1970-01-01T11:32:40Z
1888,1912,1970-01-01T11:32:40Z
1863,1916,1970-01-01T11:32:40Z
1617,1464,1970-01-01T11:32:40Z
1790,1888,1970-01-01T11:32:40Z
1805,1828,1970-01-01T11:32:40Z
1863,1912,1970-01-01T11:32:40Z
1731,1888,1970-01-01T11:32:40Z
1731,1805,1970-01-01T11:32:40Z
1805,1532,1970-01-01T11:32:40Z
1805,1916,1970-01-01T11:32:40Z
1828,1916,1970-01-01T11:32:40Z
1863,1888,1970-01-01T11:32:40Z
1731,1532,1970-01-01T11:32:40Z
1650,1762,1970-01-01T11:32:40Z
1668,1762,1970-01-01T11:32:40Z
1790,1916,1970-01-01T11:32:40Z
1731,1916,1970-01-01T11:32:40Z
1650,1668,1970-01-01T11:32:40Z
1539,1659,1970-01-01T11:33:00Z
1543,1634,1970-01-01T11:33:00Z
1546,1468,1970-01-01T11:33:00Z
1546,1558,1970-01-01T11:33:00Z
1563,1592,1970-01-01T11:33:00Z
1583,1599,1970-01-01T11:33:00Z
1587,1535,1970-01-01T11:33:00Z
1596,1773,1970-01-01T11:33:00Z
1601,1920,1970-01-01T11:33:00Z
1648,1706,1970-01-01T11:33:00Z
1740,1431,1970-01-01T11:33:00Z
1783,1461,1970-01-01T11:33:00Z
1426,1459,1970-01-01T11:33:00Z
1498,1526,1970-01-01T11:33:00Z
1596,1641,1970-01-01T11:33:00Z
1599,1529,1970-01-01T11:33:00Z
1648,1766,1970-01-01T11:33:00Z
1731,1524,1970-01-01T11:33:00Z
1731,1912,1970-01-01T11:33:00Z
1805,1524,1970-01-01T11:33:00Z
1828,1912,1970-01-01T11:33:00Z
1828,1532,1970-01-01T11:33:00Z
1840,1489,1970-01-01T11:33:00Z
1888,1524,1970-01-01T11:33:00Z
1888,1916,1970-01-01T11:33:00Z
1912,1916,1970-01-01T11:33:00Z
1539,1544,1970-01-01T11:33:00Z
1549,1443,1970-01-01T11:33:00Z
1559,1604,1970-01-01T11:33:00Z
1604,1616,1970-01-01T11:33:00Z
1696,1757,1970-01-01T11:33:00Z
1706,1766,1970-01-01T11:33:00Z
1770,1842,1970-01-01T11:33:00Z
1912,1532,1970-01-01T11:33:00Z
1460,1525,1970-01-01T11:33:00Z
1591,1858,1970-01-01T11:33:00Z
1863,1524,1970-01-01T11:33:00Z
1916,1532,1970-01-01T11:33:00Z
1499,1525,1970-01-01T11:33:00Z
1731,1828,1970-01-01T11:33:00Z
1538,1524,1970-01-01T11:33:00Z
1541,1555,1970-01-01T11:33:00Z
1544,1659,1970-01-01T11:33:00Z
1578,1920,1970-01-01T11:33:00Z
1790,1828,1970-01-01T11:33:00Z
1443,1523,1970-01-01T11:33:00Z
1549,1523,1970-01-01T11:33:00Z
1688,1457,1970-01-01T11:33:00Z
1900,1519,1970-01-01T11:33:00Z
1731,1863,1970-01-01T11:33:00Z
1805,1863,1970-01-01T11:33:00Z
1790,1805,1970-01-01T11:33:00Z
1790,1912,1970-01-01T11:33:00Z
1731,1790,1970-01-01T11:33:00Z
1790,1532,1970-01-01T11:33:00Z
1888,1532,1970-01-01T11:33:00Z
1541,1533,1970-01-01T11:33:00Z
1919,1510,1970-01-01T11:33:00Z
1790,1863,1970-01-01T11:33:00Z
1805,1888,1970-01-01T11:33:00Z
1863,1532,1970-01-01T11:33:00Z
1888,1912,1970-01-01T11:33:00Z
1863,1916,1970-01-01T11:33:00Z
1617,1464,1970-01-01T11:33:00Z
1790,1888,1970-01-01T11:33:00Z
1805,1828,1970-01-01T11:33:00Z
1863,1912,1970-01-01T11:33:00Z
1731,1888,1970-01-01T11:33:00Z
1731,1805,1970-01-01T11:33:00Z
1805,1532,1970-01-01T11:33:00Z
1805,1916,1970-01-01T11:33:00Z
1828,1916,1970-01-01T11:33:00Z
1863,1888,1970-01-01T11:33:00Z
1731,1532,1970-01-01T11:33:00Z
1650,1762,1970-01-01T11:33:00Z
1668,1762,1970-01-01T11:33:00Z
1790,1916,1970-01-01T11:33:00Z
1731,1916,1970-01-01T11:33:00Z
1650,1668,1970-01-01T11:33:00Z
1539,1501,1970-01-01T11:33:20Z
1539,1599,1970-01-01T11:33:20Z
1556,1825,1970-01-01T11:33:20Z
1569,1520,1970-01-01T11:33:20Z
1596,1641,1970-01-01T11:33:20Z
1599,1529,1970-01-01T11:33:20Z
1641,1773,1970-01-01T11:33:20Z
1648,1766,1970-01-01T11:33:20Z
1655,1757,1970-01-01T11:33:20Z
1696,1706,1970-01-01T11:33:20Z
1706,1757,1970-01-01T11:33:20Z
1731,1524,1970-01-01T11:33:20Z
1731,1912,1970-01-01T11:33:20Z
1757,1520,1970-01-01T11:33:20Z
1757,1766,1970-01-01T11:33:20Z
1805,1524,1970-01-01T11:33:20Z
1805,1912,1970-01-01T11:33:20Z
1828,1912,1970-01-01T11:33:20Z
1828,1532,1970-01-01T11:33:20Z
1840,1489,1970-01-01T11:33:20Z
1857,1470,1970-01-01T11:33:20Z
1888,1524,1970-01-01T11:33:20Z
1888,1916,1970-01-01T11:33:20Z
1912,1524,1970-01-01T11:33:20Z
1912,1916,1970-01-01T11:33:20Z
1916,1524,1970-01-01T11:33:20Z
1460,1499,1970-01-01T11:33:20Z
1500,1511,1970-01-01T11:33:20Z
1539,1544,1970-01-01T11:33:20Z
1539,1499,1970-01-01T11:33:20Z
1549,1443,1970-01-01T11:33:20Z
1559,1604,1970-01-01T11:33:20Z
1604,1616,1970-01-01T11:33:20Z
1655,1706,1970-01-01T11:33:20Z
1696,1757,1970-01-01T11:33:20Z
1706,1766,1970-01-01T11:33:20Z
1770,1842,1970-01-01T11:33:20Z
1912,1532,1970-01-01T11:33:20Z
1460,1525,1970-01-01T11:33:20Z
1463,1527,1970-01-01T11:33:20Z
1591,1858,1970-01-01T11:33:20Z
1648,1757,1970-01-01T11:33:20Z
1767,1489,1970-01-01T11:33:20Z
1863,1524,1970-01-01T11:33:20Z
1916,1532,1970-01-01T11:33:20Z
1499,1525,1970-01-01T11:33:20Z
1655,1696,1970-01-01T11:33:20Z
1731,1828,1970-01-01T11:33:20Z
1538,1524,1970-01-01T11:33:20Z
1541,1555,1970-01-01T11:33:20Z
1544,1659,1970-01-01T11:33:20Z
1578,1920,1970-01-01T11:33:20Z
1648,1696,1970-01-01T11:33:20Z
1790,1828,1970-01-01T11:33:20Z
1443,1523,1970-01-01T11:33:20Z
1549,1523,1970-01-01T11:33:20Z
1688,1457,1970-01-01T11:33:20Z
1774,1888,1970-01-01T11:33:20Z
1900,1519,1970-01-01T11:33:20Z
1731,1863,1970-01-01T11:33:20Z
1805,1863,1970-01-01T11:33:20Z
1790,1805,1970-01-01T11:33:20Z
1790,1912,1970-01-01T11:33:20Z
1731,1790,1970-01-01T11:33:20Z
1790,1532,1970-01-01T11:33:20Z
1888,1532,1970-01-01T11:33:20Z
1541,1533,1970-01-01T11:33:20Z
1919,1510,1970-01-01T11:33:20Z
1790,1863,1970-01-01T11:33:20Z
1805,1888,1970-01-01T11:33:20Z
1863,1532,1970-01-01T11:33:20Z
1888,1912,1970-01-01T11:33:20Z
1863,1916,1970-01-01T11:33:20Z
1617,1464,1970-01-01T11:33:20Z
1790,1888,1970-01-01T11:33:20Z
1805,1828,1970-01-01T11:33:20Z
1863,1912,1970-01-01T11:33:20Z
1731,1888,1970-01-01T11:33:20Z
1731,1805,1970-01-01T11:33:20Z
1805,1532,1970-01-01T11:33:20Z
1805,1916,1970-01-01T11:33:20Z
1828,1916,1970-01-01T11:33:20Z
1863,1888,1970-01-01T11:33:20Z
1731,1532,1970-01-01T11:33:20Z
1650,1762,1970-01-01T11:33:20Z
1668,1762,1970-01-01T11:33:20Z
1790,1916,1970-01-01T11:33:20Z
1731,1916,1970-01-01T11:33:20Z
1650,1668,1970-01-01T11:33:20Z
1539,1544,1970-01-01T11:33:40Z
1539,1761,1970-01-01T11:33:40Z
1539,1499,1970-01-01T11:33:40Z
1549,1443,1970-01-01T11:33:40Z
1558,1619,1970-01-01T11:33:40Z
1559,1604,1970-01-01T11:33:40Z
1590,1602,1970-01-01T11:33:40Z
1599,1525,1970-01-01T11:33:40Z
1603,1449,1970-01-01T11:33:40Z
1604,1616,1970-01-01T11:33:40Z
1623,1871,1970-01-01T11:33:40Z
1655,1706,1970-01-01T11:33:40Z
1696,1757,1970-01-01T11:33:40Z
1706,1766,1970-01-01T11:33:40Z
1747,1448,1970-01-01T11:33:40Z
1757,1761,1970-01-01T11:33:40Z
1761,1766,1970-01-01T11:33:40Z
1767,1840,1970-01-01T11:33:40Z
1770,1842,1970-01-01T11:33:40Z
1912,1532,1970-01-01T11:33:40Z
1431,1516,1970-01-01T11:33:40Z
1448,1527,1970-01-01T11:33:40Z
1460,1525,1970-01-01T11:33:40Z
1463,1513,1970-01-01T11:33:40Z
1463,1527,1970-01-01T11:33:40Z
1507,1522,1970-01-01T11:33:40Z
1546,1558,1970-01-01T11:33:40Z
1591,1858,1970-01-01T11:33:40Z
1648,1757,1970-01-01T11:33:40Z
1767,1489,1970-01-01T11:33:40Z
1863,1524,1970-01-01T11:33:40Z
1916,1532,1970-01-01T11:33:40Z
1470,1526,1970-01-01T11:33:40Z
1498,1526,1970-01-01T11:33:40Z
1499,1529,1970-01-01T11:33:40Z
1499,1525,1970-01-01T11:33:40Z
1513,1527,1970-01-01T11:33:40Z
1655,1696,1970-01-01T11:33:40Z
1655,1761,1970-01-01T11:33:40Z
1706,1761,1970-01-01T11:33:40Z
1731,1828,1970-01-01T11:33:40Z
1825,1501,1970-01-01T11:33:40Z
1538,1524,1970-01-01T11:33:40Z
1541,1555,1970-01-01T11:33:40Z
1544,1659,1970-01-01T11:33:40Z
1578,1920,1970-01-01T11:33:40Z
1599,1443,1970-01-01T11:33:40Z
1648,1696,1970-01-01T11:33:40Z
1790,1828,1970-01-01T11:33:40Z
1443,1523,1970-01-01T11:33:40Z
1496,1505,1970-01-01T11:33:40Z
1549,1523,1970-01-01T11:33:40Z
1688,1457,1970-01-01T11:33:40Z
1774,1888,1970-01-01T11:33:40Z
1825,1525,1970-01-01T11:33:40Z
1900,1519,1970-01-01T11:33:40Z
1731,1863,1970-01-01T11:33:40Z
1805,1863,1970-01-01T11:33:40Z
1470,1498,1970-01-01T11:33:40Z
1790,1805,1970-01-01T11:33:40Z
1790,1912,1970-01-01T11:33:40Z
1731,1790,1970-01-01T11:33:40Z
1790,1532,1970-01-01T11:33:40Z
1888,1532,1970-01-01T11:33:40Z
1501,1525,1970-01-01T11:33:40Z
1541,1533,1970-01-01T11:33:40Z
1555,1533,1970-01-01T11:33:40Z
1919,1510,1970-01-01T11:33:40Z
1790,1863,1970-01-01T11:33:40Z
1805,1888,1970-01-01T11:33:40Z
1863,1532,1970-01-01T11:33:40Z
1888,1912,1970-01-01T11:33:40Z
1863,1916,1970-01-01T11:33:40Z
1617,1464,1970-01-01T11:33:40Z
1790,1888,1970-01-01T11:33:40Z
1805,1828,1970-01-01T11:33:40Z
1863,1912,1970-01-01T11:33:40Z
1731,1888,1970-01-01T11:33:40Z
1731,1805,1970-01-01T11:33:40Z
1805,1532,1970-01-01T11:33:40Z
1805,1916,1970-01-01T11:33:40Z
1828,1916,1970-01-01T11:33:40Z
1863,1888,1970-01-01T11:33:40Z
1731,1532,1970-01-01T11:33:40Z
1650,1762,1970-01-01T11:33:40Z
1668,1762,1970-01-01T11:33:40Z
1790,1916,1970-01-01T11:33:40Z
1731,1916,1970-01-01T11:33:40Z
1650,1668,1970-01-01T11:33:40Z
1538,1888,1970-01-01T11:34:00Z
1541,1590,1970-01-01T11:34:00Z
1546,1558,1970-01-01T11:34:00Z
1546,1879,1970-01-01T11:34:00Z
1548,1431,1970-01-01T11:34:00Z
1549,1499,1970-01-01T11:34:00Z
1559,1616,1970-01-01T11:34:00Z
1563,1592,1970-01-01T11:34:00Z
1581,1742,1970-01-01T11:34:00Z
1591,1858,1970-01-01T11:34:00Z
1596,1773,1970-01-01T11:34:00Z
1603,1531,1970-01-01T11:34:00Z
1622,1831,1970-01-01T11:34:00Z
1628,1513,1970-01-01T11:34:00Z
1648,1757,1970-01-01T11:34:00Z
1655,1757,1970-01-01T11:34:00Z
1700,1437,1970-01-01T11:34:00Z
1767,1489,1970-01-01T11:34:00Z
1779,1527,1970-01-01T11:34:00Z
1789,1517,1970-01-01T11:34:00Z
1863,1524,1970-01-01T11:34:00Z
1888,1524,1970-01-01T11:34:00Z
1916,1532,1970-01-01T11:34:00Z
1443,1501,1970-01-01T11:34:00Z
1470,1526,1970-01-01T11:34:00Z
1498,1526,1970-01-01T11:34:00Z
1499,1529,1970-01-01T11:34:00Z
1499,1525,1970-01-01T11:34:00Z
1500,1511,1970-01-01T11:34:00Z
1512,1531,1970-01-01T11:34:00Z
1513,1527,1970-01-01T11:34:00Z
1537,1520,1970-01-01T11:34:00Z
1543,1562,1970-01-01T11:34:00Z
1558,1468,1970-01-01T11:34:00Z
1581,1613,1970-01-01T11:34:00Z
1601,1920,1970-01-01T11:34:00Z
1628,1463,1970-01-01T11:34:00Z
1655,1696,1970-01-01T11:34:00Z
1655,1761,1970-01-01T11:34:00Z
1706,1761,1970-01-01T11:34:00Z
1731,1828,1970-01-01T11:34:00Z
1825,1501,1970-01-01T11:34:00Z
1538,1524,1970-01-01T11:34:00Z
1541,1555,1970-01-01T11:34:00Z
1544,1659,1970-01-01T11:34:00Z
1578,1920,1970-01-01T11:34:00Z
1599,1443,1970-01-01T11:34:00Z
1648,1696,1970-01-01T11:34:00Z
1790,1828,1970-01-01T11:34:00Z
1828,1532,1970-01-01T11:34:00Z
1443,1523,1970-01-01T11:34:00Z
1496,1505,1970-01-01T11:34:00Z
1549,1523,1970-01-01T11:34:00Z
1688,1457,1970-01-01T11:34:00Z
1774,1888,1970-01-01T11:34:00Z
1825,1525,1970-01-01T11:34:00Z
1900,1519,1970-01-01T11:34:00Z
1731,1863,1970-01-01T11:34:00Z
1805,1863,1970-01-01T11:34:00Z
1470,1498,1970-01-01T11:34:00Z
1587,1535,1970-01-01T11:34:00Z
1790,1805,1970-01-01T11:34:00Z
1790,1912,1970-01-01T11:34:00Z
1828,1912,1970-01-01T11:34:00Z
1731,1790,1970-01-01T11:34:00Z
1790,1532,1970-01-01T11:34:00Z
1888,1532,1970-01-01T11:34:00Z
1501,1525,1970-01-01T11:34:00Z
1541,1533,1970-01-01T11:34:00Z
1555,1533,1970-01-01T11:34:00Z
1919,1510,1970-01-01T11:34:00Z
1790,1863,1970-01-01T11:34:00Z
1805,1888,1970-01-01T11:34:00Z
1863,1532,1970-01-01T11:34:00Z
1888,1912,1970-01-01T11:34:00Z
1863,1916,1970-01-01T11:34:00Z
1617,1464,1970-01-01T11:34:00Z
1790,1888,1970-01-01T11:34:00Z
1805,1828,1970-01-01T11:34:00Z
1863,1912,1970-01-01T11:34:00Z
1731,1888,1970-01-01T11:34:00Z
1731,1805,1970-01-01T11:34:00Z
1805,1532,1970-01-01T11:34:00Z
1805,1916,1970-01-01T11:34:00Z
1828,1916,1970-01-01T11:34:00Z
1863,1888,1970-01-01T11:34:00Z
1731,1532,1970-01-01T11:34:00Z
1650,1762,1970-01-01T11:34:00Z
1668,1762,1970-01-01T11:34:00Z
1731,1912,1970-01-01T11:34:00Z
1790,1916,1970-01-01T11:34:00Z
1731,1916,1970-01-01T11:34:00Z
1912,1916,1970-01-01T11:34:00Z
1650,1668,1970-01-01T11:34:00Z
1537,1520,1970-01-01T11:34:20Z
1543,1562,1970-01-01T11:34:20Z
1544,1499,1970-01-01T11:34:20Z
1558,1468,1970-01-01T11:34:20Z
1581,1613,1970-01-01T11:34:20Z
1596,1630,1970-01-01T11:34:20Z
1601,1920,1970-01-01T11:34:20Z
1617,1441,1970-01-01T11:34:20Z
1623,1470,1970-01-01T11:34:20Z
1628,1871,1970-01-01T11:34:20Z
1628,1463,1970-01-01T11:34:20Z
1628,1527,1970-01-01T11:34:20Z
1641,1773,1970-01-01T11:34:20Z
1648,1501,1970-01-01T11:34:20Z
1648,1525,1970-01-01T11:34:20Z
1655,1696,1970-01-01T11:34:20Z
1655,1761,1970-01-01T11:34:20Z
1659,1499,1970-01-01T11:34:20Z
1696,1501,1970-01-01T11:34:20Z
1706,1761,1970-01-01T11:34:20Z
1731,1828,1970-01-01T11:34:20Z
1757,1761,1970-01-01T11:34:20Z
1825,1501,1970-01-01T11:34:20Z
1828,1863,1970-01-01T11:34:20Z
1871,1527,1970-01-01T11:34:20Z
1463,1527,1970-01-01T11:34:20Z
1538,1524,1970-01-01T11:34:20Z
1541,1555,1970-01-01T11:34:20Z
1544,1659,1970-01-01T11:34:20Z
1549,1443,1970-01-01T11:34:20Z
